version_id,product_id,warranty_period
6137,3091,1
6138,3092,1
6139,3093,1
6140,3094,1
6141,3095,1
6142,3096,1
6143,3097,1
6144,3098,1
6145,3099,1
6146,3100,1
6147,3101,1
6148,3102,1
6149,3103,1
6150,3104,1
6151,3105,1
6152,3106,1
6153,3107,1
6154,3108,1
6155,3109,1
6156,3110,1
6157,3111,1
6158,3112,1
6159,3113,1
6160,3114,1
6161,3115,1
6162,3116,1
6163,3117,1
6164,3118,1
6165,3119,1
6166,3120,1
6167,3121,1
6168,3122,1
6169,3123,1
6170,3124,1
6171,3125,1
6172,3126,1
6173,3127,1
6174,3128,1
6175,3129,1
6176,3130,1
6177,3131,1
6178,3132,1
6179,3133,1
6180,3134,1
6181,3135,1
6182,3136,1
6183,3137,1
6184,3138,1
6185,3139,1
6186,3140,1
6187,3141,1
6188,3142,1
6189,3143,1
6190,3144,1
6191,3145,1
6192,3146,1
6193,3147,1
6194,3148,1
6195,3149,1
6196,3150,1
6197,3151,1
6198,3152,1
6199,3153,1
6200,3154,1
6201,3155,1
6202,3156,1
6203,3157,1
6204,3158,1
6205,3159,1
6206,3160,1
6207,3161,1
6208,3162,1
6209,3163,1
6210,3164,1
6211,3165,1
6212,3166,1
6213,3167,1
6214,3168,1
6215,3169,1
6216,3170,1
6217,3171,1
6218,3172,1
6219,3173,1
6220,3174,1
6221,3175,1
6222,3176,1
6223,3177,1
6224,3178,1
6225,3179,1
6226,3180,1
6227,3181,1
6228,3182,1
6229,3183,1
6230,3184,1
6231,3067,12
6232,3068,12
6233,3069,12
6234,3070,12
6235,3071,12
6236,3072,12
6237,3073,12
6238,3074,12
6239,3075,12
6240,3076,12
6241,3077,12
6242,3078,12
6243,3079,12
6244,3080,12
6245,3081,12
6246,3082,12
6247,3083,12
6248,3084,12
6249,3085,12
6250,3086,12
6251,3087,12
6252,3088,12
6253,3089,12
6254,3090,12
6255,3091,12
6256,3092,12
6257,3093,12
6258,3094,12
6259,3095,12
6260,3096,12
6261,3097,12
6262,3098,12
6263,3099,12
6264,3100,12
6265,3101,12
6266,3102,12
6267,3103,12
6268,3104,12
6269,3105,12
6270,3106,12
6271,3107,12
6272,3108,12
6273,3109,12
6274,3110,12
6275,3111,12
6276,3112,12
6277,3113,12
6278,3114,12
6279,3115,12
6280,3116,12
6281,3117,12
6282,3118,12
6283,3119,12
6284,3120,12
6285,3121,12
6286,3122,12
6287,3123,12
6288,3124,12
6289,3125,12
6290,3126,12
6291,3127,12
6292,3128,12
6293,3129,12
6294,3130,12
6295,3131,12
6296,3132,12
6297,3133,12
6298,3134,12
6299,3135,12
6300,3136,12
6301,3137,12
6302,3138,12
6303,3139,12
6304,3140,12
6305,3141,12
6306,3142,12
6307,3143,12
6308,3144,12
6309,3145,12
6310,3146,12
6311,3147,12
6312,3148,12
6313,3149,12
6314,3150,12
6315,3151,12
6316,3152,12
6317,3153,12
6318,3154,12
6319,3155,12
6320,3156,12
6321,3157,12
6322,3158,12
6323,3159,12
6324,3160,12
6325,3161,12
6326,3162,12
6327,3163,12
6328,3164,12
6329,3165,12
6330,3166,12
6331,3167,12
6332,3168,12
6333,3169,12
6334,3170,12
6335,3171,12
6336,3172,12
6337,3173,12
6338,3174,12
6339,3175,12
6340,3176,12
6341,3177,12
6342,3178,12
6343,3179,12
6344,3180,12
6345,3181,12
6346,3182,12
6347,3183,12
6348,3184,12
6349,3185,1
6350,3186,1
6351,3187,1
6352,3188,1
6353,3189,1
6354,3190,1
6355,3191,1
6356,3192,1
6357,3193,1
6358,3194,1
6359,3195,1
6360,3196,1
6361,3197,1
6362,3198,1
6363,3199,1
6364,3200,1
6365,3201,1
6366,3202,1
6367,3203,1
6368,3204,1
6369,3205,1
6370,3206,1
6371,3207,1
6372,3208,1
6373,3209,1
6374,3210,1
6375,3211,1
6376,3212,1
6377,3213,1
6378,3214,1
6379,3215,1
6380,3216,1
6381,3217,1
6382,3218,1
6383,3219,1
6384,3220,1
6385,3221,1
6386,3222,1
6387,3223,1
6388,3224,1
6389,3225,1
6390,3226,1
6391,3227,1
6392,3228,1
6393,3229,1
6394,3230,1
6395,3231,1
6396,3232,1
6397,3233,1
6398,3234,1
6399,3235,1
6400,3236,1
6401,3237,1
6402,3238,1
6403,3239,1
6404,3240,1
6405,3241,1
6406,3242,1
6407,3243,1
6408,3244,1
6409,3245,1
6410,3246,1
6411,3247,1
6412,3248,1
6413,3249,1
6414,3250,1
6415,3251,1
6416,3252,1
6417,3253,1
6418,3254,1
6419,3255,1
6420,3256,1
6421,3257,1
6422,3258,1
6423,3259,1
6424,3260,1
6425,3261,1
6426,3262,1
6427,3263,1
6428,3264,1
6429,3185,12
6430,3186,12
6431,3187,12
6432,3188,12
6433,3189,12
6434,3190,12
6435,3191,12
6436,3192,12
6437,3193,12
6438,3194,12
6439,3195,12
6440,3196,12
6441,3197,12
6442,3198,12
6443,3199,12
6444,3200,12
6445,3201,12
6446,3202,12
6447,3203,12
6448,3204,12
6449,3205,12
6450,3206,12
6451,3207,12
6452,3208,12
6453,3209,12
6454,3210,12
6455,3211,12
6456,3212,12
6457,3213,12
6458,3214,12
6459,3215,12
6460,3216,12
6461,3217,12
6462,3218,12
6463,3219,12
6464,3220,12
6465,3221,12
6466,3222,12
6467,3223,12
6468,3224,12
6469,3225,12
6470,3226,12
6471,3227,12
6472,3228,12
6473,3229,12
6474,3230,12
6475,3231,12
6476,3232,12
6477,3233,12
6478,3234,12
6479,3235,12
6480,3236,12
6481,3237,12
6482,3238,12
6483,3239,12
6484,3240,12
6485,3241,12
6486,3242,12
6487,3243,12
6488,3244,12
6489,3245,12
6490,3246,12
6491,3247,12
6492,3248,12
6493,3249,12
6494,3250,12
6495,3251,12
6496,3252,12
6497,3253,12
6498,3254,12
6499,3255,12
6500,3256,12
6501,3257,12
6502,3258,12
6503,3259,12
6504,3260,12
6505,3261,12
6506,3262,12
6507,3263,12
6508,3264,12
6509,3265,1
6510,3266,1
6511,3267,1
6512,3268,1
6513,3269,1
6514,3265,12
6515,3266,12
6516,3267,12
6517,3268,12
6518,3269,12
6519,3270,1
6520,3270,12
6521,3271,1
6522,3272,1
6523,3273,1
6524,3274,1
6525,3275,1
6526,3276,1
6527,3277,1
6528,3278,1
6529,3279,1
6530,3280,1
6531,3281,1
6532,3282,1
6533,3283,1
6534,3284,1
6535,3285,1
6536,3286,1
6537,3287,1
6538,3288,1
6539,3289,1
6540,3290,1
6541,3291,1
6542,3292,1
6543,3293,1
6544,3294,1
6545,3271,12
6546,3272,12
6547,3273,12
6548,3274,12
6549,3275,12
6550,3276,12
6551,3277,12
6552,3278,12
6553,3279,12
6554,3280,12
6555,3281,12
6556,3282,12
6557,3283,12
6558,3284,12
6559,3285,12
6560,3286,12
6561,3287,12
6562,3288,12
6563,3289,12
6564,3290,12
6565,3291,12
6566,3292,12
6567,3293,12
6568,3294,12
6569,3295,1
6570,3295,12
6571,3296,1
6572,3297,1
6573,3298,1
6574,3299,1
6575,3300,1
6576,3301,1
6577,3302,1
6578,3303,1
6579,3304,1
6580,3305,1
6581,3306,1
6582,3307,1
6583,3308,1
6584,3309,1
6585,3310,1
6586,3311,1
6587,3312,1
6588,3313,1
6589,3314,1
6590,3315,1
6591,3316,1
6592,3296,12
6593,3297,12
6594,3298,12
6595,3299,12
6596,3300,12
6597,3301,12
6598,3302,12
6599,3303,12
6600,3304,12
6601,3305,12
6602,3306,12
6603,3307,12
6604,3308,12
6605,3309,12
6606,3310,12
6607,3311,12
6608,3312,12
6609,3313,12
6610,3314,12
6611,3315,12
6612,3316,12
6613,3317,1
6614,3318,1
6615,3319,1
6616,3320,1
6617,3321,1
6618,3322,1
6619,3323,1
6620,3324,1
6621,3325,1
6622,3326,1
6623,3327,1
6624,3328,1
6625,3329,1
6626,3330,1
6627,3331,1
6628,3332,1
6629,3333,1
6630,3334,1
6631,3335,1
6632,3336,1
6633,3337,1
6634,3338,1
6635,3339,1
6636,3340,1
6637,3341,1
6638,3342,1
6639,3343,1
6640,3344,1
6641,3345,1
6642,3346,1
6643,3347,1
6644,3348,1
6645,3349,1
6646,3350,1
6647,3351,1
6648,3352,1
6649,3353,1
6650,3354,1
6651,3355,1
6652,3356,1
6653,3357,1
6654,3358,1
6655,3359,1
6656,3360,1
6657,3361,1
6658,3362,1
6659,3363,1
6660,3364,1
6661,3365,1
6662,3366,1
6663,3367,1
6664,3368,1
6665,3369,1
6666,3370,1
6667,3371,1
6668,3372,1
6669,3373,1
6670,3374,1
6671,3375,1
6672,3376,1
6673,3377,1
6674,3378,1
6675,3379,1
6676,3380,1
6677,3381,1
6678,3382,1
6679,3383,1
6680,3384,1
6681,3385,1
6682,3386,1
6683,3387,1
6684,3388,1
6685,3389,1
6686,3390,1
6687,3391,1
6688,3392,1
6689,3393,1
6690,3394,1
6691,3395,1
6692,3396,1
6693,3397,1
6694,3398,1
6695,3399,1
6696,3400,1
6697,3401,1
6698,3402,1
6699,3403,1
6700,3404,1
6701,3405,1
6702,3406,1
6703,3407,1
6704,3408,1
6705,3409,1
6706,3410,1
6707,3411,1
6708,3412,1
6709,3413,1
6710,3317,12
6711,3318,12
6712,3319,12
6713,3320,12
6714,3321,12
6715,3322,12
6716,3323,12
6717,3324,12
6718,3325,12
6719,3326,12
6720,3327,12
6721,3328,12
6722,3329,12
6723,3330,12
6724,3331,12
6725,3332,12
6726,3333,12
6727,3334,12
6728,3335,12
6729,3336,12
6730,3337,12
6731,3338,12
6732,3339,12
6733,3340,12
6734,3341,12
6735,3342,12
6736,3343,12
6737,3344,12
6738,3345,12
6739,3346,12
6740,3347,12
6741,3348,12
6742,3349,12
6743,3350,12
6744,3351,12
6745,3352,12
6746,3353,12
6747,3354,12
6748,3355,12
6749,3356,12
6750,3357,12
6751,3358,12
6752,3359,12
6753,3360,12
6754,3361,12
6755,3362,12
6756,3363,12
6757,3364,12
6758,3365,12
6759,3366,12
6760,3367,12
6761,3368,12
6762,3369,12
6763,3370,12
6764,3371,12
6765,3372,12
6766,3373,12
6767,3374,12
6768,3375,12
6769,3376,12
6770,3377,12
6771,3378,12
6772,3379,12
6773,3380,12
6774,3381,12
6775,3382,12
6776,3383,12
6777,3384,12
6778,3385,12
6779,3386,12
6780,3387,12
6781,3388,12
6782,3389,12
6783,3390,12
6784,3391,12
6785,3392,12
6786,3393,12
6787,3394,12
6788,3395,12
6789,3396,12
6790,3397,12
6791,3398,12
6792,3399,12
6793,3400,12
6794,3401,12
6795,3402,12
6796,3403,12
6797,3404,12
6798,3405,12
6799,3406,12
6800,3407,12
6801,3408,12
6802,3409,12
6803,3410,12
6804,3411,12
6805,3412,12
6806,3413,12
6807,3414,1
6808,3415,1
6809,3416,1
6810,3417,1
6811,3418,1
6812,3419,1
6813,3420,1
6814,3421,1
6815,3422,1
6816,3414,12
6817,3415,12
6818,3416,12
6819,3417,12
6820,3418,12
6821,3419,12
6822,3420,12
6823,3421,12
6824,3422,12
6825,3423,1
6826,3424,1
6827,3425,1
6828,3426,1
6829,3427,1
6830,3428,1
6831,3429,1
6832,3430,1
6833,3431,1
6834,3432,1
6835,3433,1
6836,3434,1
6837,3435,1
6838,3436,1
6839,3437,1
6840,3438,1
6841,3423,12
6842,3424,12
6843,3425,12
6844,3426,12
6845,3427,12
6846,3428,12
6847,3429,12
6848,3430,12
6849,3431,12
6850,3432,12
6851,3433,12
6852,3434,12
6853,3435,12
6854,3436,12
6855,3437,12
6856,3438,12
6857,3439,1
6858,3440,1
6859,3441,1
6860,3442,1
6861,3443,1
6862,3444,1
6863,3439,12
6864,3440,12
6865,3441,12
6866,3442,12
6867,3443,12
6868,3444,12
6869,3445,1
6870,3446,1
6871,3447,1
6872,3448,1
6873,3449,1
6874,3450,1
6875,3451,1
6876,3452,1
6877,3453,1
6878,3454,1
6879,3455,1
6880,3456,1
6881,3457,1
6882,3458,1
6883,3459,1
6884,3460,1
6885,3461,1
6886,3462,1
6887,3463,1
6888,3464,1
6889,3465,1
6890,3466,1
6891,3467,1
6892,3445,12
6893,3446,12
6894,3447,12
6895,3448,12
6896,3449,12
6897,3450,12
6898,3451,12
6899,3452,12
6900,3453,12
6901,3454,12
6902,3455,12
6903,3456,12
6904,3457,12
6905,3458,12
6906,3459,12
6907,3460,12
6908,3461,12
6909,3462,12
6910,3463,12
6911,3464,12
6912,3465,12
6913,3466,12
6914,3467,12
6915,3468,1
6916,3469,1
6917,3470,1
6918,3471,1
6919,3472,1
6920,3473,1
6921,3474,1
6922,3475,1
6923,3476,1
6924,3477,1
6925,3478,1
6926,3479,1
6927,3480,1
6928,3468,12
6929,3469,12
6930,3470,12
6931,3471,12
6932,3472,12
6933,3473,12
6934,3474,12
6935,3475,12
6936,3476,12
6937,3477,12
6938,3478,12
6939,3479,12
6940,3480,12
6941,3481,1
6942,3482,1
6943,3483,1
6944,3484,1
6945,3485,1
6946,3486,1
6947,3487,1
6948,3488,1
6949,3481,12
6950,3482,12
6951,3483,12
6952,3484,12
6953,3485,12
6954,3486,12
6955,3487,12
6956,3488,12
6957,3489,1
6958,3490,1
6959,3491,1
6960,3492,1
6961,3493,1
6962,3494,1
6963,3495,1
6964,3496,1
6965,3489,12
6966,3490,12
6967,3491,12
6968,3492,12
6969,3493,12
6970,3494,12
6971,3495,12
6972,3496,12
6973,3497,1
6974,3498,1
6975,3499,1
6976,3500,1
6977,3501,1
6978,3502,1
6979,3503,1
6980,3504,1
6981,3505,1
6982,3497,12
6983,3498,12
6984,3499,12
6985,3500,12
6986,3501,12
6987,3502,12
6988,3503,12
6989,3504,12
6990,3505,12
6991,3506,1
6992,3507,1
6993,3508,1
6994,3509,1
6995,3510,1
6996,3511,1
6997,3512,1
6998,3513,1
6999,3514,1
7000,3515,1
7001,3516,1
7002,3517,1
7003,3506,12
7004,3507,12
7005,3508,12
7006,3509,12
7007,3510,12
7008,3511,12
7009,3512,12
7010,3513,12
7011,3514,12
7012,3515,12
7013,3516,12
7014,3517,12
7015,3518,1
7016,3519,1
7017,3520,1
7018,3521,1
7019,3522,1
7020,3523,1
7021,3524,1
7022,3525,1
7023,3526,1
7024,3527,1
7025,3528,1
7026,3529,1
7027,3530,1
7028,3531,1
7029,3532,1
7030,3533,1
7031,3534,1
7032,3535,1
7033,3536,1
7034,3537,1
7035,3538,1
7036,3539,1
7037,3540,1
7038,3541,1
7039,3542,1
7040,3543,1
7041,3544,1
7042,3545,1
7043,3546,1
7044,3547,1
7045,3548,1
7046,3549,1
7047,3550,1
7048,3551,1
7049,3552,1
7050,3553,1
7051,3554,1
7052,3555,1
7053,3556,1
7054,3557,1
7055,3558,1
7056,3559,1
7057,3560,1
7058,3561,1
7059,3562,1
7060,3563,1
7061,3564,1
7062,3565,1
7063,3566,1
7064,3567,1
7065,3568,1
7066,3569,1
7067,3570,1
7068,3571,1
7069,3572,1
7070,3573,1
7071,3574,1
7072,3575,1
7073,3576,1
7074,3577,1
7075,3578,1
7076,3579,1
7077,3580,1
7078,3581,1
7079,3582,1
7080,3583,1
7081,3584,1
7082,3585,1
7083,3586,1
7084,3587,1
7085,3588,1
7086,3589,1
7087,3590,1
7088,3591,1
7089,3592,1
7090,3593,1
7091,3594,1
7092,3595,1
7093,3596,1
7094,3597,1
7095,3598,1
7096,3599,1
7097,3600,1
7098,3601,1
7099,3602,1
7100,3603,1
7101,3604,1
7102,3605,1
7103,3606,1
7104,3607,1
7105,3608,1
7106,3609,1
7107,3610,1
7108,3611,1
7109,3612,1
7110,3613,1
7111,3614,1
7112,3615,1
7113,3616,1
7114,3617,1
7115,3618,1
7116,3619,1
7117,3620,1
7118,3621,1
7119,3622,1
7120,3623,1
7121,3624,1
7122,3625,1
7123,3626,1
7124,3627,1
7125,3628,1
7126,3629,1
7127,3630,1
7128,3631,1
7129,3632,1
7130,3633,1
7131,3634,1
7132,3635,1
7133,3636,1
7134,3637,1
7135,3638,1
7136,3639,1
7137,3640,1
7138,3641,1
7139,3642,1
7140,3643,1
7141,3644,1
7142,3645,1
7143,3646,1
7144,3647,1
7145,3648,1
7146,3649,1
7147,3650,1
7148,3651,1
7149,3652,1
7150,3653,1
7151,3518,12
7152,3519,12
7153,3520,12
7154,3521,12
7155,3522,12
7156,3523,12
7157,3524,12
7158,3525,12
7159,3526,12
7160,3527,12
7161,3528,12
7162,3529,12
7163,3530,12
7164,3531,12
7165,3532,12
7166,3533,12
7167,3534,12
7168,3535,12
7169,3536,12
7170,3537,12
7171,3538,12
7172,3539,12
7173,3540,12
7174,3541,12
7175,3542,12
7176,3543,12
7177,3544,12
7178,3545,12
7179,3546,12
7180,3547,12
7181,3548,12
7182,3549,12
7183,3550,12
7184,3551,12
7185,3552,12
7186,3553,12
7187,3554,12
7188,3555,12
7189,3556,12
7190,3557,12
7191,3558,12
7192,3559,12
7193,3560,12
7194,3561,12
7195,3562,12
7196,3563,12
7197,3564,12
7198,3565,12
7199,3566,12
7200,3567,12
7201,3568,12
7202,3569,12
7203,3570,12
7204,3571,12
7205,3572,12
7206,3573,12
7207,3574,12
7208,3575,12
7209,3576,12
7210,3577,12
7211,3578,12
7212,3579,12
7213,3580,12
7214,3581,12
7215,3582,12
7216,3583,12
7217,3584,12
7218,3585,12
7219,3586,12
7220,3587,12
7221,3588,12
7222,3589,12
7223,3590,12
7224,3591,12
7225,3592,12
7226,3593,12
7227,3594,12
7228,3595,12
7229,3596,12
7230,3597,12
7231,3598,12
7232,3599,12
7233,3600,12
7234,3601,12
7235,3602,12
7236,3603,12
7237,3604,12
7238,3605,12
7239,3606,12
7240,3607,12
7241,3608,12
7242,3609,12
7243,3610,12
7244,3611,12
7245,3612,12
7246,3613,12
7247,3614,12
7248,3615,12
7249,3616,12
7250,3617,12
7251,3618,12
7252,3619,12
7253,3620,12
7254,3621,12
7255,3622,12
7256,3623,12
7257,3624,12
7258,3625,12
7259,3626,12
7260,3627,12
7261,3628,12
7262,3629,12
7263,3630,12
7264,3631,12
7265,3632,12
7266,3633,12
7267,3634,12
7268,3635,12
7269,3636,12
7270,3637,12
7271,3638,12
7272,3639,12
7273,3640,12
7274,3641,12
7275,3642,12
7276,3643,12
7277,3644,12
7278,3645,12
7279,3646,12
7280,3647,12
7281,3648,12
7282,3649,12
7283,3650,12
7284,3651,12
7285,3652,12
7286,3653,12
7287,3654,1
7288,3655,1
7289,3656,1
7290,3654,12
7291,3655,12
7292,3656,12
7293,3657,1
7294,3658,1
7295,3659,1
7296,3660,1
7297,3661,1
7298,3662,1
7299,3663,1
7300,3664,1
7301,3665,1
7302,3666,1
7303,3667,1
7304,3668,1
7305,3669,1
7306,3670,1
7307,3671,1
7308,3672,1
7309,3673,1
7310,3674,1
7311,3675,1
7312,3676,1
7313,3677,1
7314,3678,1
7315,3679,1
7316,3680,1
7317,3681,1
7318,3682,1
7319,3683,1
7320,3684,1
7321,3685,1
7322,3686,1
7323,3687,1
7324,3688,1
7325,3689,1
7326,3690,1
7327,3691,1
7328,3692,1
7329,3693,1
7330,3694,1
7331,3695,1
7332,3696,1
7333,3697,1
7334,3698,1
7335,3699,1
7336,3700,1
7337,3701,1
7338,3702,1
7339,3703,1
7340,3704,1
7341,3705,1
7342,3706,1
7343,3707,1
7344,3708,1
7345,3709,1
7346,3710,1
7347,3711,1
7348,3712,1
7349,3713,1
7350,3714,1
7351,3715,1
7352,3716,1
7353,3717,1
7354,3718,1
7355,3719,1
7356,3720,1
7357,3721,1
7358,3722,1
7359,3723,1
7360,3724,1
7361,3725,1
7362,3726,1
7363,3727,1
7364,3728,1
7365,3729,1
7366,3730,1
7367,3731,1
7368,3732,1
7369,3733,1
7370,3734,1
7371,3735,1
7372,3736,1
7373,3737,1
7374,3738,1
7375,3739,1
7376,3740,1
7377,3741,1
7378,3742,1
7379,3743,1
7380,3744,1
7381,3745,1
7382,3746,1
7383,3747,1
7384,3748,1
7385,3749,1
7386,3750,1
7387,3751,1
7388,3752,1
7389,3753,1
7390,3754,1
7391,3755,1
7392,3756,1
7393,3757,1
7394,3758,1
7395,3759,1
7396,3760,1
7397,3761,1
7398,3657,12
7399,3658,12
7400,3659,12
7401,3660,12
7402,3661,12
7403,3662,12
7404,3663,12
7405,3664,12
7406,3665,12
7407,3666,12
7408,3667,12
7409,3668,12
7410,3669,12
7411,3670,12
7412,3671,12
7413,3672,12
7414,3673,12
7415,3674,12
7416,3675,12
7417,3676,12
7418,3677,12
7419,3678,12
7420,3679,12
7421,3680,12
7422,3681,12
7423,3682,12
7424,3683,12
7425,3684,12
7426,3685,12
7427,3686,12
7428,3687,12
7429,3688,12
7430,3689,12
7431,3690,12
7432,3691,12
7433,3692,12
7434,3693,12
7435,3694,12
7436,3695,12
7437,3696,12
7438,3697,12
7439,3698,12
7440,3699,12
7441,3700,12
7442,3701,12
7443,3702,12
7444,3703,12
7445,3704,12
7446,3705,12
7447,3706,12
7448,3707,12
7449,3708,12
7450,3709,12
7451,3710,12
7452,3711,12
7453,3712,12
7454,3713,12
7455,3714,12
7456,3715,12
7457,3716,12
7458,3717,12
7459,3718,12
7460,3719,12
7461,3720,12
7462,3721,12
7463,3722,12
7464,3723,12
7465,3724,12
7466,3725,12
7467,3726,12
7468,3727,12
7469,3728,12
7470,3729,12
7471,3730,12
7472,3731,12
7473,3732,12
7474,3733,12
7475,3734,12
7476,3735,12
7477,3736,12
7478,3737,12
7479,3738,12
7480,3739,12
7481,3740,12
7482,3741,12
7483,3742,12
7484,3743,12
7485,3744,12
7486,3745,12
7487,3746,12
7488,3747,12
7489,3748,12
7490,3749,12
7491,3750,12
7492,3751,12
7493,3752,12
7494,3753,12
7495,3754,12
7496,3755,12
7497,3756,12
7498,3757,12
7499,3758,12
7500,3759,12
7501,3760,12
7502,3761,12
7503,3762,1
7504,3763,1
7505,3764,1
7506,3765,1
7507,3766,1
7508,3767,1
7509,3768,1
7510,3769,1
7511,3770,1
7512,3771,1
7513,3772,1
7514,3773,1
7515,3774,1
7516,3775,1
7517,3776,1
7518,3777,1
7519,3778,1
7520,3779,1
7521,3780,1
7522,3781,1
7523,3782,1
7524,3783,1
7525,3784,1
7526,3785,1
7527,3786,1
7528,3787,1
7529,3788,1
7530,3789,1
7531,3790,1
7532,3791,1
7533,3792,1
7534,3793,1
7535,3794,1
7536,3795,1
7537,3796,1
7538,3797,1
7539,3798,1
7540,3799,1
7541,3800,1
7542,3801,1
7543,3762,12
7544,3763,12
7545,3764,12
7546,3765,12
7547,3766,12
7548,3767,12
7549,3768,12
7550,3769,12
7551,3770,12
7552,3771,12
7553,3772,12
7554,3773,12
7555,3774,12
7556,3775,12
7557,3776,12
7558,3777,12
7559,3778,12
7560,3779,12
7561,3780,12
7562,3781,12
7563,3782,12
7564,3783,12
7565,3784,12
7566,3785,12
7567,3786,12
7568,3787,12
7569,3788,12
7570,3789,12
7571,3790,12
7572,3791,12
7573,3792,12
7574,3793,12
7575,3794,12
7576,3795,12
7577,3796,12
7578,3797,12
7579,3798,12
7580,3799,12
7581,3800,12
7582,3801,12
7583,3802,1
7584,3803,1
7585,3804,1
7586,3805,1
7587,3806,1
7588,3807,1
7589,3808,1
7590,3809,1
7591,3810,1
7592,3811,1
7593,3812,1
7594,3813,1
7595,3814,1
7596,3815,1
7597,3816,1
7598,3817,1
7599,3818,1
7600,3819,1
7601,3820,1
7602,3821,1
7603,3822,1
7604,3823,1
7605,3824,1
7606,3825,1
7607,3826,1
7608,3827,1
7609,3828,1
7610,3829,1
7611,3830,1
7612,3831,1
7613,3832,1
7614,3833,1
7615,3834,1
7616,3835,1
7617,3836,1
7618,3837,1
7619,3838,1
7620,3839,1
7621,3840,1
7622,3841,1
7623,3842,1
7624,3843,1
7625,3844,1
7626,3845,1
7627,3846,1
7628,3847,1
7629,3848,1
7630,3849,1
7631,3802,12
7632,3803,12
7633,3804,12
7634,3805,12
7635,3806,12
7636,3807,12
7637,3808,12
7638,3809,12
7639,3810,12
7640,3811,12
7641,3812,12
7642,3813,12
7643,3814,12
7644,3815,12
7645,3816,12
7646,3817,12
7647,3818,12
7648,3819,12
7649,3820,12
7650,3821,12
7651,3822,12
7652,3823,12
7653,3824,12
7654,3825,12
7655,3826,12
7656,3827,12
7657,3828,12
7658,3829,12
7659,3830,12
7660,3831,12
7661,3832,12
7662,3833,12
7663,3834,12
7664,3835,12
7665,3836,12
7666,3837,12
7667,3838,12
7668,3839,12
7669,3840,12
7670,3841,12
7671,3842,12
7672,3843,12
7673,3844,12
7674,3845,12
7675,3846,12
7676,3847,12
7677,3848,12
7678,3849,12
7679,3850,1
7680,3851,1
7681,3852,1
7682,3853,1
7683,3854,1
7684,3855,1
7685,3856,1
7686,3857,1
7687,3858,1
7688,3859,1
7689,3860,1
7690,3861,1
7691,3862,1
7692,3863,1
7693,3864,1
7694,3865,1
7695,3866,1
7696,3867,1
7697,3868,1
7698,3869,1
7699,3870,1
7700,3871,1
7701,3872,1
7702,3873,1
7703,3874,1
7704,3875,1
7705,3876,1
7706,3877,1
7707,3878,1
7708,3879,1
7709,3880,1
7710,3881,1
7711,3882,1
7712,3883,1
7713,3884,1
7714,3885,1
7715,3886,1
7716,3887,1
7717,3888,1
7718,3889,1
7719,3890,1
7720,3891,1
7721,3892,1
7722,3893,1
7723,3894,1
7724,3895,1
7725,3896,1
7726,3897,1
7727,3898,1
7728,3899,1
7729,3900,1
7730,3901,1
7731,3902,1
7732,3903,1
7733,3904,1
7734,3905,1
7735,3906,1
7736,3907,1
7737,3908,1
7738,3909,1
7739,3910,1
7740,3911,1
7741,3912,1
7742,3913,1
7743,3914,1
7744,3915,1
7745,3916,1
7746,3917,1
7747,3918,1
7748,3919,1
7749,3920,1
7750,3921,1
7751,3922,1
7752,3923,1
7753,3924,1
7754,3925,1
7755,3926,1
7756,3927,1
7757,3928,1
7758,3929,1
7759,3930,1
7760,3931,1
7761,3932,1
7762,3933,1
7763,3934,1
7764,3935,1
7765,3936,1
7766,3937,1
7767,3938,1
7768,3939,1
7769,3940,1
7770,3941,1
7771,3942,1
7772,3943,1
7773,3944,1
7774,3945,1
7775,3946,1
7776,3947,1
7777,3948,1
7778,3949,1
7779,3950,1
7780,3951,1
7781,3952,1
7782,3953,1
7783,3954,1
7784,3955,1
7785,3956,1
7786,3957,1
7787,3850,12
7788,3851,12
7789,3852,12
7790,3853,12
7791,3854,12
7792,3855,12
7793,3856,12
7794,3857,12
7795,3858,12
7796,3859,12
7797,3860,12
7798,3861,12
7799,3862,12
7800,3863,12
7801,3864,12
7802,3865,12
7803,3866,12
7804,3867,12
7805,3868,12
7806,3869,12
7807,3870,12
7808,3871,12
7809,3872,12
7810,3873,12
7811,3874,12
7812,3875,12
7813,3876,12
7814,3877,12
7815,3878,12
7816,3879,12
7817,3880,12
7818,3881,12
7819,3882,12
7820,3883,12
7821,3884,12
7822,3885,12
7823,3886,12
7824,3887,12
7825,3888,12
7826,3889,12
7827,3890,12
7828,3891,12
7829,3892,12
7830,3893,12
7831,3894,12
7832,3895,12
7833,3896,12
7834,3897,12
7835,3898,12
7836,3899,12
7837,3900,12
7838,3901,12
7839,3902,12
7840,3903,12
7841,3904,12
7842,3905,12
7843,3906,12
7844,3907,12
7845,3908,12
7846,3909,12
7847,3910,12
7848,3911,12
7849,3912,12
7850,3913,12
7851,3914,12
7852,3915,12
7853,3916,12
7854,3917,12
7855,3918,12
7856,3919,12
7857,3920,12
7858,3921,12
7859,3922,12
7860,3923,12
7861,3924,12
7862,3925,12
7863,3926,12
7864,3927,12
7865,3928,12
7866,3929,12
7867,3930,12
7868,3931,12
7869,3932,12
7870,3933,12
7871,3934,12
7872,3935,12
7873,3936,12
7874,3937,12
7875,3938,12
7876,3939,12
7877,3940,12
7878,3941,12
7879,3942,12
7880,3943,12
7881,3944,12
7882,3945,12
7883,3946,12
7884,3947,12
